,Unnamed: 0,example_id,hex,img_ds,img_id,sent_1,sent_2,sent_1_label,sent_2_label,ds_aspect,sent_ds,sent_1_color,sent_2_color
16269,16269,1129_matrix_white_brown,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_brown,['flickr30k_random.jsonl'],white,brown
16270,16270,1129_matrix_white_blue,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_blue,['flickr30k_random.jsonl'],white,blue
16271,16271,1129_matrix_white_black,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_black,['flickr30k_random.jsonl'],white,black
16272,16272,1129_matrix_white_green,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_green,['flickr30k_random.jsonl'],white,green
16273,16273,1129_matrix_white_gray,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_gray,['flickr30k_random.jsonl'],white,gray
16274,16274,1129_matrix_white_grey,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_grey,['flickr30k_random.jsonl'],white,grey
16275,16275,1129_matrix_white_red,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_red,['flickr30k_random.jsonl'],white,red
16276,16276,1129_matrix_white_yellow,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_yellow,['flickr30k_random.jsonl'],white,yellow
16277,16277,1129_matrix_white_orange,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_orange,['flickr30k_random.jsonl'],white,orange
16278,16278,1129_matrix_white_pink,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_pink,['flickr30k_random.jsonl'],white,pink
16279,16279,1129_matrix_white_purple,CCC9C9,Flickr30k,1044798682.jpg,,,True,False,color_white_purple,['flickr30k_random.jsonl'],white,purple
16280,16280,1130_matrix_white_brown,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_brown,['flickr30k_random.jsonl'],white,brown
16281,16281,1130_matrix_white_blue,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_blue,['flickr30k_random.jsonl'],white,blue
16282,16282,1130_matrix_white_black,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_black,['flickr30k_random.jsonl'],white,black
16283,16283,1130_matrix_white_green,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_green,['flickr30k_random.jsonl'],white,green
16284,16284,1130_matrix_white_gray,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_gray,['flickr30k_random.jsonl'],white,gray
16285,16285,1130_matrix_white_grey,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_grey,['flickr30k_random.jsonl'],white,grey
16286,16286,1130_matrix_white_red,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_red,['flickr30k_random.jsonl'],white,red
16287,16287,1130_matrix_white_yellow,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_yellow,['flickr30k_random.jsonl'],white,yellow
16288,16288,1130_matrix_white_orange,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_orange,['flickr30k_random.jsonl'],white,orange
16289,16289,1130_matrix_white_pink,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_pink,['flickr30k_random.jsonl'],white,pink
16290,16290,1130_matrix_white_purple,FBD7D8,Flickr30k,5244864049.jpg,,,True,False,color_white_purple,['flickr30k_random.jsonl'],white,purple
16291,16291,1131_matrix_red_white,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
16292,16292,1131_matrix_red_brown,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
16293,16293,1131_matrix_red_blue,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
16294,16294,1131_matrix_red_black,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
16295,16295,1131_matrix_red_green,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
16296,16296,1131_matrix_red_gray,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
16297,16297,1131_matrix_red_grey,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
16298,16298,1131_matrix_red_yellow,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
16299,16299,1131_matrix_red_orange,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
16300,16300,1131_matrix_red_pink,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
16301,16301,1131_matrix_red_purple,FB1507,Flickr30k,4733026480.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
16302,16302,1132_matrix_red_white,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
16303,16303,1132_matrix_red_brown,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
16304,16304,1132_matrix_red_blue,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
16305,16305,1132_matrix_red_black,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
16306,16306,1132_matrix_red_green,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
16307,16307,1132_matrix_red_gray,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
16308,16308,1132_matrix_red_grey,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
16309,16309,1132_matrix_red_yellow,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
16310,16310,1132_matrix_red_orange,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
16311,16311,1132_matrix_red_pink,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
16312,16312,1132_matrix_red_purple,400400,Flickr30k,3021953768.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
16313,16313,1133_matrix_yellow_white,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_white,['flickr30k_random.jsonl'],yellow,white
16314,16314,1133_matrix_yellow_brown,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_brown,['flickr30k_random.jsonl'],yellow,brown
16315,16315,1133_matrix_yellow_blue,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_blue,['flickr30k_random.jsonl'],yellow,blue
16316,16316,1133_matrix_yellow_black,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_black,['flickr30k_random.jsonl'],yellow,black
16317,16317,1133_matrix_yellow_green,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_green,['flickr30k_random.jsonl'],yellow,green
16318,16318,1133_matrix_yellow_gray,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_gray,['flickr30k_random.jsonl'],yellow,gray
16319,16319,1133_matrix_yellow_grey,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_grey,['flickr30k_random.jsonl'],yellow,grey
16320,16320,1133_matrix_yellow_red,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_red,['flickr30k_random.jsonl'],yellow,red
16321,16321,1133_matrix_yellow_orange,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_orange,['flickr30k_random.jsonl'],yellow,orange
16322,16322,1133_matrix_yellow_pink,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_pink,['flickr30k_random.jsonl'],yellow,pink
16323,16323,1133_matrix_yellow_purple,E99C03,Flickr30k,4983587808.jpg,,,True,False,color_yellow_purple,['flickr30k_random.jsonl'],yellow,purple
16324,16324,1134_matrix_blue_white,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_white,['flickr30k_random.jsonl'],blue,white
16325,16325,1134_matrix_blue_brown,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_brown,['flickr30k_random.jsonl'],blue,brown
16326,16326,1134_matrix_blue_black,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_black,['flickr30k_random.jsonl'],blue,black
16327,16327,1134_matrix_blue_green,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_green,['flickr30k_random.jsonl'],blue,green
16328,16328,1134_matrix_blue_gray,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_gray,['flickr30k_random.jsonl'],blue,gray
16329,16329,1134_matrix_blue_grey,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_grey,['flickr30k_random.jsonl'],blue,grey
16330,16330,1134_matrix_blue_red,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_red,['flickr30k_random.jsonl'],blue,red
16331,16331,1134_matrix_blue_yellow,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_yellow,['flickr30k_random.jsonl'],blue,yellow
16332,16332,1134_matrix_blue_orange,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_orange,['flickr30k_random.jsonl'],blue,orange
16333,16333,1134_matrix_blue_pink,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_pink,['flickr30k_random.jsonl'],blue,pink
16334,16334,1134_matrix_blue_purple,192535,Flickr30k,7037413229.jpg,,,True,False,color_blue_purple,['flickr30k_random.jsonl'],blue,purple
16335,16335,1134_matrix_green_white,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_white,['flickr30k_random.jsonl'],green,white
16336,16336,1134_matrix_green_brown,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_brown,['flickr30k_random.jsonl'],green,brown
16337,16337,1134_matrix_green_blue,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_blue,['flickr30k_random.jsonl'],green,blue
16338,16338,1134_matrix_green_black,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_black,['flickr30k_random.jsonl'],green,black
16339,16339,1134_matrix_green_gray,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_gray,['flickr30k_random.jsonl'],green,gray
16340,16340,1134_matrix_green_grey,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_grey,['flickr30k_random.jsonl'],green,grey
16341,16341,1134_matrix_green_red,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_red,['flickr30k_random.jsonl'],green,red
16342,16342,1134_matrix_green_yellow,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_yellow,['flickr30k_random.jsonl'],green,yellow
16343,16343,1134_matrix_green_orange,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_orange,['flickr30k_random.jsonl'],green,orange
16344,16344,1134_matrix_green_pink,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_pink,['flickr30k_random.jsonl'],green,pink
16345,16345,1134_matrix_green_purple,ABAC9A,Flickr30k,7037413229.jpg,,,True,False,color_green_purple,['flickr30k_random.jsonl'],green,purple
16346,16346,1135_matrix_red_white,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
16347,16347,1135_matrix_red_brown,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
16348,16348,1135_matrix_red_blue,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
16349,16349,1135_matrix_red_black,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
16350,16350,1135_matrix_red_green,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
16351,16351,1135_matrix_red_gray,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
16352,16352,1135_matrix_red_grey,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
16353,16353,1135_matrix_red_yellow,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
16354,16354,1135_matrix_red_orange,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
16355,16355,1135_matrix_red_pink,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
16356,16356,1135_matrix_red_purple,F74275,Flickr30k,2902844125.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
16357,16357,1136_matrix_red_white,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
16358,16358,1136_matrix_red_brown,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
16359,16359,1136_matrix_red_blue,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
16360,16360,1136_matrix_red_black,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
16361,16361,1136_matrix_red_green,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
16362,16362,1136_matrix_red_gray,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
16363,16363,1136_matrix_red_grey,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
16364,16364,1136_matrix_red_yellow,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
16365,16365,1136_matrix_red_orange,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
16366,16366,1136_matrix_red_pink,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
16367,16367,1136_matrix_red_purple,BC101F,Flickr30k,4337180031.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
16368,16368,1137_matrix_red_white,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_white,['flickr30k_random.jsonl'],red,white
16369,16369,1137_matrix_red_brown,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_brown,['flickr30k_random.jsonl'],red,brown
16370,16370,1137_matrix_red_blue,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_blue,['flickr30k_random.jsonl'],red,blue
16371,16371,1137_matrix_red_black,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_black,['flickr30k_random.jsonl'],red,black
16372,16372,1137_matrix_red_green,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_green,['flickr30k_random.jsonl'],red,green
16373,16373,1137_matrix_red_gray,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_gray,['flickr30k_random.jsonl'],red,gray
16374,16374,1137_matrix_red_grey,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_grey,['flickr30k_random.jsonl'],red,grey
16375,16375,1137_matrix_red_yellow,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_yellow,['flickr30k_random.jsonl'],red,yellow
16376,16376,1137_matrix_red_orange,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_orange,['flickr30k_random.jsonl'],red,orange
16377,16377,1137_matrix_red_pink,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_pink,['flickr30k_random.jsonl'],red,pink
16378,16378,1137_matrix_red_purple,B50D27,Flickr30k,4062550863.jpg,,,True,False,color_red_purple,['flickr30k_random.jsonl'],red,purple
16379,16379,1137_matrix_black_white,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_white,['flickr30k_random.jsonl'],black,white
16380,16380,1137_matrix_black_brown,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_brown,['flickr30k_random.jsonl'],black,brown
16381,16381,1137_matrix_black_blue,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_blue,['flickr30k_random.jsonl'],black,blue
16382,16382,1137_matrix_black_green,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_green,['flickr30k_random.jsonl'],black,green
16383,16383,1137_matrix_black_gray,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_gray,['flickr30k_random.jsonl'],black,gray
16384,16384,1137_matrix_black_grey,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_grey,['flickr30k_random.jsonl'],black,grey
16385,16385,1137_matrix_black_red,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_red,['flickr30k_random.jsonl'],black,red
16386,16386,1137_matrix_black_yellow,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_yellow,['flickr30k_random.jsonl'],black,yellow
16387,16387,1137_matrix_black_orange,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_orange,['flickr30k_random.jsonl'],black,orange
16388,16388,1137_matrix_black_pink,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_pink,['flickr30k_random.jsonl'],black,pink
16389,16389,1137_matrix_black_purple,121212,Flickr30k,4062550863.jpg,,,True,False,color_black_purple,['flickr30k_random.jsonl'],black,purple
16390,16390,1138_matrix_white_brown,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_brown,['flickr30k_random.jsonl'],white,brown
16391,16391,1138_matrix_white_blue,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_blue,['flickr30k_random.jsonl'],white,blue
16392,16392,1138_matrix_white_black,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_black,['flickr30k_random.jsonl'],white,black
16393,16393,1138_matrix_white_green,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_green,['flickr30k_random.jsonl'],white,green
16394,16394,1138_matrix_white_gray,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_gray,['flickr30k_random.jsonl'],white,gray
16395,16395,1138_matrix_white_grey,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_grey,['flickr30k_random.jsonl'],white,grey
16396,16396,1138_matrix_white_red,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_red,['flickr30k_random.jsonl'],white,red
16397,16397,1138_matrix_white_yellow,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_yellow,['flickr30k_random.jsonl'],white,yellow
16398,16398,1138_matrix_white_orange,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_orange,['flickr30k_random.jsonl'],white,orange
16399,16399,1138_matrix_white_pink,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_pink,['flickr30k_random.jsonl'],white,pink
16400,16400,1138_matrix_white_purple,EADADE,Flickr30k,367400736.jpg,,,True,False,color_white_purple,['flickr30k_random.jsonl'],white,purple
16401,16401,1139_matrix_green_white,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_white,['flickr30k_random.jsonl'],green,white
16402,16402,1139_matrix_green_brown,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_brown,['flickr30k_random.jsonl'],green,brown
16403,16403,1139_matrix_green_blue,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_blue,['flickr30k_random.jsonl'],green,blue
16404,16404,1139_matrix_green_black,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_black,['flickr30k_random.jsonl'],green,black
16405,16405,1139_matrix_green_gray,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_gray,['flickr30k_random.jsonl'],green,gray
16406,16406,1139_matrix_green_grey,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_grey,['flickr30k_random.jsonl'],green,grey
16407,16407,1139_matrix_green_red,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_red,['flickr30k_random.jsonl'],green,red
16408,16408,1139_matrix_green_yellow,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_yellow,['flickr30k_random.jsonl'],green,yellow
16409,16409,1139_matrix_green_orange,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_orange,['flickr30k_random.jsonl'],green,orange
16410,16410,1139_matrix_green_pink,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_pink,['flickr30k_random.jsonl'],green,pink
16411,16411,1139_matrix_green_purple,76D669,Flickr30k,3930187102.jpg,,,True,False,color_green_purple,['flickr30k_random.jsonl'],green,purple
16412,16412,1140_matrix_black_white,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_white,['flickr30k_random.jsonl'],black,white
16413,16413,1140_matrix_black_brown,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_brown,['flickr30k_random.jsonl'],black,brown
16414,16414,1140_matrix_black_blue,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_blue,['flickr30k_random.jsonl'],black,blue
16415,16415,1140_matrix_black_green,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_green,['flickr30k_random.jsonl'],black,green
16416,16416,1140_matrix_black_gray,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_gray,['flickr30k_random.jsonl'],black,gray
16417,16417,1140_matrix_black_grey,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_grey,['flickr30k_random.jsonl'],black,grey
16418,16418,1140_matrix_black_red,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_red,['flickr30k_random.jsonl'],black,red
16419,16419,1140_matrix_black_yellow,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_yellow,['flickr30k_random.jsonl'],black,yellow
16420,16420,1140_matrix_black_orange,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_orange,['flickr30k_random.jsonl'],black,orange
16421,16421,1140_matrix_black_pink,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_pink,['flickr30k_random.jsonl'],black,pink
16422,16422,1140_matrix_black_purple,676774,Flickr30k,4937639267.jpg,,,True,False,color_black_purple,['flickr30k_random.jsonl'],black,purple
16423,16423,1140_matrix_blue_white,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_white,['flickr30k_random.jsonl'],blue,white
16424,16424,1140_matrix_blue_brown,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_brown,['flickr30k_random.jsonl'],blue,brown
16425,16425,1140_matrix_blue_black,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_black,['flickr30k_random.jsonl'],blue,black
16426,16426,1140_matrix_blue_green,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_green,['flickr30k_random.jsonl'],blue,green
16427,16427,1140_matrix_blue_gray,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_gray,['flickr30k_random.jsonl'],blue,gray
16428,16428,1140_matrix_blue_grey,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_grey,['flickr30k_random.jsonl'],blue,grey
16429,16429,1140_matrix_blue_red,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_red,['flickr30k_random.jsonl'],blue,red
16430,16430,1140_matrix_blue_yellow,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_yellow,['flickr30k_random.jsonl'],blue,yellow
16431,16431,1140_matrix_blue_orange,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_orange,['flickr30k_random.jsonl'],blue,orange
16432,16432,1140_matrix_blue_pink,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_pink,['flickr30k_random.jsonl'],blue,pink
16433,16433,1140_matrix_blue_purple,3B69BA,Flickr30k,4937639267.jpg,,,True,False,color_blue_purple,['flickr30k_random.jsonl'],blue,purple
16434,16434,1140_matrix_green_white,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_white,['flickr30k_random.jsonl'],green,white
16435,16435,1140_matrix_green_brown,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_brown,['flickr30k_random.jsonl'],green,brown
16436,16436,1140_matrix_green_blue,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_blue,['flickr30k_random.jsonl'],green,blue
16437,16437,1140_matrix_green_black,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_black,['flickr30k_random.jsonl'],green,black
16438,16438,1140_matrix_green_gray,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_gray,['flickr30k_random.jsonl'],green,gray
16439,16439,1140_matrix_green_grey,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_grey,['flickr30k_random.jsonl'],green,grey
16440,16440,1140_matrix_green_red,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_red,['flickr30k_random.jsonl'],green,red
16441,16441,1140_matrix_green_yellow,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_yellow,['flickr30k_random.jsonl'],green,yellow
16442,16442,1140_matrix_green_orange,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_orange,['flickr30k_random.jsonl'],green,orange
16443,16443,1140_matrix_green_pink,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_pink,['flickr30k_random.jsonl'],green,pink
16444,16444,1140_matrix_green_purple,62F1C0,Flickr30k,4937639267.jpg,,,True,False,color_green_purple,['flickr30k_random.jsonl'],green,purple
16445,16445,1141_matrix_brown_white,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_white,['flickr30k_random.jsonl'],brown,white
16446,16446,1141_matrix_brown_blue,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_blue,['flickr30k_random.jsonl'],brown,blue
16447,16447,1141_matrix_brown_black,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_black,['flickr30k_random.jsonl'],brown,black
16448,16448,1141_matrix_brown_green,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_green,['flickr30k_random.jsonl'],brown,green
16449,16449,1141_matrix_brown_gray,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_gray,['flickr30k_random.jsonl'],brown,gray
16450,16450,1141_matrix_brown_grey,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_grey,['flickr30k_random.jsonl'],brown,grey
16451,16451,1141_matrix_brown_red,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_red,['flickr30k_random.jsonl'],brown,red
16452,16452,1141_matrix_brown_yellow,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_yellow,['flickr30k_random.jsonl'],brown,yellow
16453,16453,1141_matrix_brown_orange,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_orange,['flickr30k_random.jsonl'],brown,orange
16454,16454,1141_matrix_brown_pink,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_pink,['flickr30k_random.jsonl'],brown,pink
16455,16455,1141_matrix_brown_purple,B97D43,Flickr30k,2283966256.jpg,,,True,False,color_brown_purple,['flickr30k_random.jsonl'],brown,purple
16456,16456,1142_matrix_white_brown,EFEBF2,Flickr30k,7670346004.jpg,,,True,False,color_white_brown,['flickr30k_random.jsonl'],white,brown
16457,16457,1142_matrix_white_blue,EFEBF2,Flickr30k,7670346004.jpg,,,True,False,color_white_blue,['flickr30k_random.jsonl'],white,blue
16458,16458,1142_matrix_white_black,EFEBF2,Flickr30k,7670346004.jpg,,,True,False,color_white_black,['flickr30k_random.jsonl'],white,black
16459,16459,1142_matrix_white_green,EFEBF2,Flickr30k,7670346004.jpg,,,True,False,color_white_green,['flickr30k_random.jsonl'],white,green
16460,16460,1142_matrix_white_gray,EFEBF2,Flickr30k,7670346004.jpg,,,True,False,color_white_gray,['flickr30k_random.jsonl'],white,gray
16461,16461,1142_matrix_white_grey,EFEBF2,Flickr30k,7670346004.jpg,,,True,False,color_white_grey,['flickr30k_random.jsonl'],white,grey
